source,campaign,influencer_id,user_id,product,brand,date,orders,revenue
marsh.com,Campaign_10,5,user_109,Fish Oil,HKVitals,2025-06-07,9,315.19
carpenter.com,Campaign_1,386,user_372,Whey Protein,MuscleBlaze,2025-06-26,8,234.15
trujillo.com,Campaign_7,295,user_72,Whey Protein,MuscleBlaze,2025-07-01,7,358.68
owens-riddle.com,Campaign_7,139,user_475,Creatine,MuscleBlaze,2025-06-12,5,298.98
hester.com,Campaign_1,299,user_270,BCAA,MuscleBlaze,2025-06-17,8,161.34
smith.com,Campaign_4,24,user_504,Biotin,HKVitals,2025-07-04,2,450.92
walker.com,Campaign_7,223,user_452,Biotin,HKVitals,2025-06-07,3,147.0
porter.com,Campaign_4,145,user_991,Creatine,MuscleBlaze,2025-06-13,5,35.22
flores.com,Campaign_5,213,user_774,Biotin,HKVitals,2025-07-14,9,95.16
brown-contreras.net,Campaign_1,37,user_775,Creatine,MuscleBlaze,2025-06-20,3,105.79
rivera.com,Campaign_10,246,user_164,Melatonin,HKVitals,2025-06-28,6,494.08
wright.biz,Campaign_2,6,user_249,Creatine,MuscleBlaze,2025-07-19,1,232.5
watts-sanchez.com,Campaign_7,16,user_687,Mass Gainer,MuscleBlaze,2025-06-05,7,289.59
moore-horn.com,Campaign_2,160,user_289,SuperMilk,Gritzo,2025-06-15,5,477.43
bryant.com,Campaign_7,232,user_215,Creatine,MuscleBlaze,2025-06-28,2,208.35
smith.net,Campaign_10,198,user_701,SuperMilk,Gritzo,2025-06-22,3,202.07
melendez-bass.com,Campaign_4,214,user_441,BCAA,MuscleBlaze,2025-05-30,2,49.27
davis.com,Campaign_2,203,user_403,Multivitamins,HKVitals,2025-07-14,2,291.15
wilson.com,Campaign_4,357,user_641,Creatine,MuscleBlaze,2025-05-23,8,292.42
hammond.info,Campaign_4,200,user_429,SuperMilk,Gritzo,2025-07-09,4,329.9
baxter.com,Campaign_4,359,user_290,Fish Oil,HKVitals,2025-07-10,1,86.24
dickson-silva.com,Campaign_7,456,user_449,BCAA,MuscleBlaze,2025-07-01,6,298.51
chang.com,Campaign_4,210,user_637,BCAA,MuscleBlaze,2025-06-07,8,28.27
murphy-garcia.com,Campaign_5,379,user_539,Creatine,MuscleBlaze,2025-06-18,5,241.28
hoover.info,Campaign_6,59,user_673,BCAA,MuscleBlaze,2025-06-13,2,322.23
green.com,Campaign_3,471,user_809,BCAA,MuscleBlaze,2025-06-02,5,193.85
mcfarland.com,Campaign_9,320,user_674,Creatine,MuscleBlaze,2025-06-11,6,408.99
wright.com,Campaign_1,455,user_299,SuperMilk,Gritzo,2025-07-17,1,93.68
johnson.com,Campaign_5,293,user_648,Melatonin,HKVitals,2025-07-16,3,371.97
irwin-bryant.com,Campaign_4,230,user_442,Biotin,HKVitals,2025-07-04,2,124.5
burch-gray.com,Campaign_4,366,user_931,Whey Protein,MuscleBlaze,2025-06-04,1,498.47
thompson.com,Campaign_3,217,user_344,Creatine,MuscleBlaze,2025-06-20,6,338.86
clements-payne.net,Campaign_7,413,user_818,Fish Oil,HKVitals,2025-05-31,4,72.31
costa.com,Campaign_5,179,user_668,Biotin,HKVitals,2025-06-05,6,129.66
marshall-ford.com,Campaign_5,234,user_8,SuperMilk,Gritzo,2025-06-12,4,425.84
fowler.com,Campaign_5,379,user_223,Immunity Booster,Gritzo,2025-06-19,4,56.15
knight-smith.biz,Campaign_6,188,user_247,Kids Protein,Gritzo,2025-06-20,4,204.25
schultz-white.info,Campaign_9,79,user_367,Immunity Booster,Gritzo,2025-05-31,7,58.84
allen.biz,Campaign_2,423,user_20,Whey Protein,MuscleBlaze,2025-06-03,8,292.72
little.com,Campaign_7,168,user_273,Whey Protein,MuscleBlaze,2025-07-20,5,57.73
ellison-cunningham.com,Campaign_5,382,user_393,Mass Gainer,MuscleBlaze,2025-07-02,1,372.03
roberts-moore.info,Campaign_10,64,user_518,Creatine,MuscleBlaze,2025-07-07,6,446.84
benson-brown.com,Campaign_5,363,user_797,Mass Gainer,MuscleBlaze,2025-07-20,1,175.6
williams.org,Campaign_7,451,user_713,Biotin,HKVitals,2025-06-25,3,144.06
ortega-kelly.biz,Campaign_2,107,user_49,SuperMilk,Gritzo,2025-07-12,6,370.23
brown.biz,Campaign_6,191,user_720,Melatonin,HKVitals,2025-06-14,4,31.94
anderson.com,Campaign_3,309,user_856,Whey Protein,MuscleBlaze,2025-06-15,2,102.61
freeman.com,Campaign_9,367,user_105,SuperMilk,Gritzo,2025-05-30,8,40.32
griffith.biz,Campaign_7,171,user_329,Melatonin,HKVitals,2025-06-26,6,425.55
fernandez-dawson.info,Campaign_9,51,user_709,SuperMilk,Gritzo,2025-07-16,3,368.09
bullock.net,Campaign_2,187,user_138,Kids Protein,Gritzo,2025-07-08,8,444.26
johnson.com,Campaign_6,19,user_459,Kids Protein,Gritzo,2025-06-23,2,95.72
brown-brady.com,Campaign_10,399,user_815,Immunity Booster,Gritzo,2025-07-15,8,167.54
johnson.biz,Campaign_2,163,user_985,Mass Gainer,MuscleBlaze,2025-05-27,9,56.76
hicks.com,Campaign_6,202,user_416,BCAA,MuscleBlaze,2025-07-08,6,444.36
evans.com,Campaign_7,334,user_358,Kids Protein,Gritzo,2025-05-27,8,134.02
williams.com,Campaign_8,221,user_39,Melatonin,HKVitals,2025-06-29,8,362.69
morris-lee.com,Campaign_5,197,user_640,Immunity Booster,Gritzo,2025-07-02,8,94.0
meyer.info,Campaign_1,147,user_820,Creatine,MuscleBlaze,2025-06-07,1,20.54
chapman.com,Campaign_8,110,user_403,Multivitamins,HKVitals,2025-07-21,2,429.1
mckay.com,Campaign_10,320,user_35,Creatine,MuscleBlaze,2025-07-02,2,470.16
rivera.com,Campaign_5,223,user_253,Multivitamins,HKVitals,2025-07-11,8,449.46
white.com,Campaign_10,220,user_38,Whey Protein,MuscleBlaze,2025-05-27,4,96.8
gonzalez.com,Campaign_2,332,user_466,Mass Gainer,MuscleBlaze,2025-07-08,3,427.38
hernandez-hill.org,Campaign_8,362,user_846,Mass Gainer,MuscleBlaze,2025-06-11,9,331.83
bernard-braun.info,Campaign_10,191,user_855,Multivitamins,HKVitals,2025-06-21,5,485.23
hansen-adams.org,Campaign_1,422,user_371,Mass Gainer,MuscleBlaze,2025-07-11,2,110.2
scott.biz,Campaign_7,236,user_898,Whey Protein,MuscleBlaze,2025-07-05,2,128.2
frazier-maddox.com,Campaign_1,128,user_711,Immunity Booster,Gritzo,2025-07-01,5,454.54
stark-lawson.com,Campaign_9,53,user_514,SuperMilk,Gritzo,2025-06-14,1,478.63
williams-zimmerman.com,Campaign_2,439,user_352,Multivitamins,HKVitals,2025-07-18,8,215.83
morris-vasquez.com,Campaign_3,100,user_419,Mass Gainer,MuscleBlaze,2025-07-03,5,491.17
hart-thomas.com,Campaign_6,190,user_623,Mass Gainer,MuscleBlaze,2025-07-10,6,55.81
alvarado-hall.com,Campaign_8,19,user_682,Whey Protein,MuscleBlaze,2025-05-31,7,348.71
parker.net,Campaign_1,94,user_802,SuperMilk,Gritzo,2025-06-25,7,405.18
whitney-bowers.com,Campaign_7,136,user_207,BCAA,MuscleBlaze,2025-07-18,7,444.37
marks.biz,Campaign_1,159,user_850,Mass Gainer,MuscleBlaze,2025-07-12,9,192.89
fisher-miller.net,Campaign_3,97,user_939,Biotin,HKVitals,2025-06-29,9,343.51
reed.com,Campaign_10,240,user_770,Melatonin,HKVitals,2025-06-28,6,456.76
campos.com,Campaign_9,2,user_714,Kids Protein,Gritzo,2025-05-23,5,497.28
gamble.com,Campaign_3,265,user_638,Melatonin,HKVitals,2025-07-21,8,459.61
owen.com,Campaign_3,230,user_657,Fish Oil,HKVitals,2025-06-30,5,376.06
brown-quinn.info,Campaign_5,359,user_425,Melatonin,HKVitals,2025-05-25,3,324.76
nelson.com,Campaign_9,130,user_922,Whey Protein,MuscleBlaze,2025-05-24,4,377.09
cruz.com,Campaign_10,154,user_239,Kids Protein,Gritzo,2025-07-06,9,181.54
clark.info,Campaign_8,98,user_909,Melatonin,HKVitals,2025-07-03,3,368.02
hernandez.com,Campaign_2,479,user_136,BCAA,MuscleBlaze,2025-07-04,5,53.39
foley.org,Campaign_5,214,user_837,Mass Gainer,MuscleBlaze,2025-05-28,9,493.36
murray.com,Campaign_8,141,user_843,Kids Protein,Gritzo,2025-05-25,4,388.97
richards.com,Campaign_1,184,user_178,BCAA,MuscleBlaze,2025-06-15,4,323.25
smith.com,Campaign_7,181,user_603,Fish Oil,HKVitals,2025-07-12,1,220.29
case-keller.com,Campaign_8,210,user_640,Mass Gainer,MuscleBlaze,2025-06-17,2,56.82
boyle-perez.net,Campaign_6,411,user_987,Multivitamins,HKVitals,2025-06-16,1,182.44
smith.info,Campaign_10,124,user_126,Fish Oil,HKVitals,2025-06-10,3,425.89
martin-hoffman.com,Campaign_7,200,user_623,Kids Protein,Gritzo,2025-06-04,2,206.81
simpson.biz,Campaign_6,294,user_266,Creatine,MuscleBlaze,2025-06-30,4,478.73
guerrero.com,Campaign_1,427,user_740,SuperMilk,Gritzo,2025-05-26,3,270.38
neal-williams.com,Campaign_1,301,user_650,Kids Protein,Gritzo,2025-07-18,3,443.55
price-burns.com,Campaign_1,494,user_345,Biotin,HKVitals,2025-07-21,8,427.48
barr.com,Campaign_3,42,user_709,Kids Protein,Gritzo,2025-06-24,3,136.57
lee.com,Campaign_2,301,user_497,BCAA,MuscleBlaze,2025-06-14,5,166.38
stein-andrews.com,Campaign_10,244,user_923,Kids Protein,Gritzo,2025-06-23,8,116.45
lee-perkins.biz,Campaign_8,1,user_386,Biotin,HKVitals,2025-06-19,5,96.17
sanchez.com,Campaign_10,441,user_242,Biotin,HKVitals,2025-06-29,7,126.53
huffman.com,Campaign_8,291,user_665,Fish Oil,HKVitals,2025-05-31,5,400.85
mathis-wilson.com,Campaign_7,184,user_992,SuperMilk,Gritzo,2025-06-18,8,62.29
phillips.com,Campaign_5,142,user_262,Mass Gainer,MuscleBlaze,2025-06-06,5,374.61
long.info,Campaign_8,7,user_224,Biotin,HKVitals,2025-07-04,2,138.37
jones-brown.com,Campaign_1,194,user_891,Melatonin,HKVitals,2025-06-26,9,260.43
clark-miller.com,Campaign_5,71,user_254,SuperMilk,Gritzo,2025-06-29,6,39.19
bond.com,Campaign_9,263,user_613,Whey Protein,MuscleBlaze,2025-06-29,4,359.39
murillo.com,Campaign_7,5,user_596,Melatonin,HKVitals,2025-06-16,5,92.46
mcfarland-simpson.com,Campaign_1,435,user_792,Melatonin,HKVitals,2025-07-20,8,403.33
spencer-valentine.biz,Campaign_2,64,user_510,Multivitamins,HKVitals,2025-06-02,3,68.42
soto.com,Campaign_7,51,user_72,Creatine,MuscleBlaze,2025-07-18,3,111.81
wagner-tanner.com,Campaign_6,500,user_179,Mass Gainer,MuscleBlaze,2025-06-27,7,462.79
jones.com,Campaign_7,175,user_251,BCAA,MuscleBlaze,2025-06-25,1,352.34
hood.com,Campaign_2,296,user_424,BCAA,MuscleBlaze,2025-07-15,9,64.67
stanley-thompson.com,Campaign_3,72,user_226,Fish Oil,HKVitals,2025-07-19,9,131.09
gomez-johnson.com,Campaign_5,215,user_39,Fish Oil,HKVitals,2025-07-03,2,341.96
woods-scott.com,Campaign_7,246,user_447,Kids Protein,Gritzo,2025-05-25,4,186.61
williams.org,Campaign_7,159,user_121,Melatonin,HKVitals,2025-06-26,9,399.64
martin-stephens.org,Campaign_3,339,user_622,Kids Protein,Gritzo,2025-06-19,4,485.11
anthony-barrett.net,Campaign_6,58,user_229,Immunity Booster,Gritzo,2025-06-11,8,348.19
smith-ray.com,Campaign_7,476,user_957,Whey Protein,MuscleBlaze,2025-06-30,3,305.65
blevins.com,Campaign_10,25,user_835,Immunity Booster,Gritzo,2025-07-12,4,156.16
williams.com,Campaign_6,161,user_456,SuperMilk,Gritzo,2025-05-30,1,441.25
hendricks.com,Campaign_2,38,user_733,Whey Protein,MuscleBlaze,2025-05-25,4,69.7
holland-harris.info,Campaign_3,31,user_865,Creatine,MuscleBlaze,2025-06-21,6,158.58
brown-hernandez.biz,Campaign_6,263,user_683,Multivitamins,HKVitals,2025-06-10,7,229.08
lucas.info,Campaign_2,186,user_749,Biotin,HKVitals,2025-07-20,6,72.47
miller.info,Campaign_7,414,user_479,BCAA,MuscleBlaze,2025-07-11,4,113.02
bolton.org,Campaign_3,274,user_661,Immunity Booster,Gritzo,2025-05-28,8,275.62
campos.net,Campaign_9,268,user_64,Immunity Booster,Gritzo,2025-06-21,7,69.98
rivers.org,Campaign_1,57,user_406,Whey Protein,MuscleBlaze,2025-06-29,1,200.35
taylor-burton.com,Campaign_3,56,user_123,Melatonin,HKVitals,2025-05-24,1,458.29
baker-zavala.org,Campaign_7,388,user_629,Multivitamins,HKVitals,2025-06-21,9,247.45
wilson-thomas.com,Campaign_2,281,user_518,Multivitamins,HKVitals,2025-07-10,9,309.06
williams.biz,Campaign_5,409,user_863,Fish Oil,HKVitals,2025-06-20,9,116.73
carter.com,Campaign_3,190,user_488,Kids Protein,Gritzo,2025-05-26,8,424.63
sellers.com,Campaign_3,497,user_891,Mass Gainer,MuscleBlaze,2025-05-25,9,310.7
sanders.info,Campaign_9,206,user_548,Immunity Booster,Gritzo,2025-07-04,1,481.95
orozco.com,Campaign_5,257,user_746,Creatine,MuscleBlaze,2025-06-29,2,144.21
bell.com,Campaign_8,335,user_49,Creatine,MuscleBlaze,2025-06-16,9,307.78
taylor-king.net,Campaign_5,292,user_960,Biotin,HKVitals,2025-05-23,4,302.08
martinez.com,Campaign_7,334,user_989,Fish Oil,HKVitals,2025-07-09,5,445.96
phillips-kaufman.com,Campaign_10,295,user_657,Fish Oil,HKVitals,2025-06-12,1,375.8
harris.com,Campaign_8,10,user_83,SuperMilk,Gritzo,2025-06-21,2,99.1
jacobs.com,Campaign_9,395,user_563,Whey Protein,MuscleBlaze,2025-05-28,2,426.63
miller.com,Campaign_6,437,user_477,Kids Protein,Gritzo,2025-06-04,5,438.71
frazier.biz,Campaign_2,256,user_822,Biotin,HKVitals,2025-05-27,5,276.16
webster.net,Campaign_4,272,user_692,BCAA,MuscleBlaze,2025-06-20,9,254.82
willis.com,Campaign_7,498,user_68,SuperMilk,Gritzo,2025-06-10,5,287.5
bennett.biz,Campaign_9,311,user_422,Creatine,MuscleBlaze,2025-05-31,8,44.2
cunningham-ruiz.org,Campaign_2,2,user_902,Whey Protein,MuscleBlaze,2025-06-10,8,327.94
elliott.com,Campaign_10,224,user_394,Mass Gainer,MuscleBlaze,2025-07-16,3,63.78
peterson.net,Campaign_5,260,user_671,Fish Oil,HKVitals,2025-07-20,3,342.61
edwards.net,Campaign_9,293,user_600,Biotin,HKVitals,2025-06-28,3,471.13
butler.com,Campaign_1,120,user_584,Multivitamins,HKVitals,2025-07-08,5,345.53
berry-alvarado.com,Campaign_5,148,user_986,Mass Gainer,MuscleBlaze,2025-07-10,1,247.77
combs.info,Campaign_5,402,user_206,Biotin,HKVitals,2025-06-28,8,346.41
robbins.com,Campaign_7,201,user_274,Biotin,HKVitals,2025-07-17,5,339.41
burton.com,Campaign_4,190,user_666,BCAA,MuscleBlaze,2025-07-08,4,272.22
bernard-smith.com,Campaign_6,112,user_90,Whey Protein,MuscleBlaze,2025-06-25,3,401.95
mcdaniel-myers.org,Campaign_9,366,user_57,Whey Protein,MuscleBlaze,2025-06-27,1,465.38
cain.biz,Campaign_1,166,user_338,Immunity Booster,Gritzo,2025-05-30,9,41.5
martin.com,Campaign_1,497,user_873,Melatonin,HKVitals,2025-06-28,9,459.79
gutierrez.com,Campaign_3,52,user_939,Biotin,HKVitals,2025-07-01,2,206.94
mathews.com,Campaign_8,146,user_349,Creatine,MuscleBlaze,2025-07-07,5,104.26
gallagher-kelly.info,Campaign_3,378,user_392,Creatine,MuscleBlaze,2025-05-25,2,50.46
bradley.biz,Campaign_10,359,user_500,Whey Protein,MuscleBlaze,2025-07-07,8,410.14
martinez.net,Campaign_2,30,user_783,Whey Protein,MuscleBlaze,2025-05-27,1,441.93
miller.biz,Campaign_8,383,user_694,Whey Protein,MuscleBlaze,2025-06-06,9,478.22
ross-young.biz,Campaign_2,48,user_169,Melatonin,HKVitals,2025-07-17,5,317.87
sullivan.com,Campaign_5,90,user_271,Mass Gainer,MuscleBlaze,2025-06-13,7,49.36
armstrong.info,Campaign_2,171,user_132,Biotin,HKVitals,2025-07-19,3,213.69
wong.com,Campaign_2,30,user_995,SuperMilk,Gritzo,2025-05-29,6,104.87
miller.com,Campaign_3,209,user_462,Biotin,HKVitals,2025-07-08,9,387.42
vargas-mclean.biz,Campaign_2,236,user_831,Biotin,HKVitals,2025-06-13,9,445.51
melendez.com,Campaign_3,462,user_281,Multivitamins,HKVitals,2025-06-20,1,105.87
snow-ramirez.org,Campaign_10,412,user_135,Fish Oil,HKVitals,2025-07-18,2,33.67
hall.com,Campaign_1,25,user_36,Immunity Booster,Gritzo,2025-07-07,5,357.24
adams-ortiz.info,Campaign_6,96,user_959,Melatonin,HKVitals,2025-06-11,5,154.58
lopez.com,Campaign_9,248,user_656,Creatine,MuscleBlaze,2025-07-08,8,273.51
mathis.com,Campaign_9,244,user_666,BCAA,MuscleBlaze,2025-07-09,5,454.81
gonzalez-strong.biz,Campaign_9,60,user_454,Mass Gainer,MuscleBlaze,2025-07-18,6,279.48
carroll-mckinney.com,Campaign_5,76,user_899,Creatine,MuscleBlaze,2025-06-30,1,28.8
brown.org,Campaign_2,207,user_838,Whey Protein,MuscleBlaze,2025-07-01,6,361.08
mitchell.net,Campaign_10,367,user_947,Creatine,MuscleBlaze,2025-06-10,4,484.45
grant-hayes.com,Campaign_4,124,user_769,Creatine,MuscleBlaze,2025-06-19,1,453.15
kim-daniels.org,Campaign_7,326,user_525,Kids Protein,Gritzo,2025-06-01,4,492.79
doyle.com,Campaign_3,191,user_924,SuperMilk,Gritzo,2025-06-25,1,64.09
webb.com,Campaign_7,40,user_303,Kids Protein,Gritzo,2025-06-16,8,474.85
vaughn.com,Campaign_4,308,user_183,Fish Oil,HKVitals,2025-07-09,9,448.84
taylor-wu.info,Campaign_2,386,user_649,BCAA,MuscleBlaze,2025-05-26,6,129.44
garcia-olson.com,Campaign_4,355,user_474,SuperMilk,Gritzo,2025-06-28,5,61.9
romero-rivera.com,Campaign_5,223,user_122,Kids Protein,Gritzo,2025-06-12,9,471.01
martinez-james.org,Campaign_10,429,user_781,Fish Oil,HKVitals,2025-05-31,5,140.62
frazier-barrett.com,Campaign_5,198,user_470,Kids Protein,Gritzo,2025-06-15,5,320.41
smith.biz,Campaign_7,134,user_954,SuperMilk,Gritzo,2025-06-13,1,166.98
foster-wagner.com,Campaign_1,114,user_686,Kids Protein,Gritzo,2025-05-29,7,232.18
hooper-simpson.biz,Campaign_8,66,user_65,Immunity Booster,Gritzo,2025-06-09,1,312.07
maynard-parks.com,Campaign_9,62,user_197,Creatine,MuscleBlaze,2025-07-11,3,88.72
petty.net,Campaign_2,458,user_450,BCAA,MuscleBlaze,2025-07-08,3,143.73
murray.org,Campaign_9,474,user_865,Whey Protein,MuscleBlaze,2025-07-17,2,128.02
wright-davis.com,Campaign_3,308,user_352,Multivitamins,HKVitals,2025-06-06,6,456.2
white-mcfarland.com,Campaign_10,229,user_902,Creatine,MuscleBlaze,2025-06-02,3,64.33
duran.com,Campaign_6,381,user_410,BCAA,MuscleBlaze,2025-07-20,7,497.58
miller.com,Campaign_3,167,user_831,Melatonin,HKVitals,2025-07-09,4,295.75
walsh.com,Campaign_2,364,user_313,SuperMilk,Gritzo,2025-06-25,3,363.42
bauer.org,Campaign_10,390,user_571,Biotin,HKVitals,2025-05-23,3,368.55
nelson.com,Campaign_4,84,user_996,Mass Gainer,MuscleBlaze,2025-06-04,4,459.52
smith.info,Campaign_9,213,user_429,Kids Protein,Gritzo,2025-07-14,4,103.33
sharp.info,Campaign_6,458,user_845,Melatonin,HKVitals,2025-05-29,7,485.73
vaughn-king.com,Campaign_3,472,user_452,Immunity Booster,Gritzo,2025-05-29,7,192.19
bowers.net,Campaign_3,143,user_765,SuperMilk,Gritzo,2025-06-28,8,226.21
park.com,Campaign_3,236,user_781,Creatine,MuscleBlaze,2025-05-27,4,127.58
sanchez.com,Campaign_10,418,user_116,Creatine,MuscleBlaze,2025-06-04,1,173.39
medina-scott.org,Campaign_4,102,user_270,Biotin,HKVitals,2025-06-29,3,79.26
ramirez.net,Campaign_2,204,user_848,Biotin,HKVitals,2025-07-19,1,304.36
wilson.com,Campaign_2,316,user_227,Creatine,MuscleBlaze,2025-07-01,8,486.37
crawford.com,Campaign_5,496,user_423,Whey Protein,MuscleBlaze,2025-07-09,9,450.77
gibson.net,Campaign_3,30,user_284,Fish Oil,HKVitals,2025-06-17,2,248.78
espinoza-pruitt.org,Campaign_4,13,user_955,Fish Oil,HKVitals,2025-06-08,2,228.73
white.biz,Campaign_2,28,user_546,BCAA,MuscleBlaze,2025-07-09,8,287.26
fuller.com,Campaign_2,81,user_589,Multivitamins,HKVitals,2025-06-05,6,302.52
guzman.biz,Campaign_6,454,user_910,Melatonin,HKVitals,2025-05-23,2,369.65
petersen-cox.com,Campaign_5,106,user_237,Creatine,MuscleBlaze,2025-05-28,5,34.48
hardy.com,Campaign_8,450,user_864,Kids Protein,Gritzo,2025-06-02,6,111.33
moran-osborne.net,Campaign_10,206,user_385,SuperMilk,Gritzo,2025-06-06,6,41.03
diaz.com,Campaign_8,379,user_86,Multivitamins,HKVitals,2025-06-15,7,375.9
reynolds-reynolds.com,Campaign_1,152,user_473,Multivitamins,HKVitals,2025-07-09,4,219.32
gonzalez-miller.com,Campaign_5,65,user_323,Biotin,HKVitals,2025-07-20,3,26.75
vasquez.com,Campaign_10,226,user_919,Whey Protein,MuscleBlaze,2025-07-14,3,428.06
brock-rice.com,Campaign_10,254,user_944,Fish Oil,HKVitals,2025-07-20,4,122.06
owens-harvey.com,Campaign_9,391,user_613,Mass Gainer,MuscleBlaze,2025-06-19,1,102.2
murphy-carter.com,Campaign_9,394,user_965,BCAA,MuscleBlaze,2025-07-20,1,142.41
conner-king.com,Campaign_4,56,user_12,Melatonin,HKVitals,2025-06-28,7,281.08
roberson.net,Campaign_2,336,user_904,Creatine,MuscleBlaze,2025-07-20,2,265.99
rogers-garner.info,Campaign_3,275,user_513,Biotin,HKVitals,2025-07-05,6,314.45
lloyd.net,Campaign_1,154,user_526,SuperMilk,Gritzo,2025-06-13,6,411.89
adams.com,Campaign_7,432,user_642,SuperMilk,Gritzo,2025-06-01,3,88.35
williamson.com,Campaign_1,57,user_998,Multivitamins,HKVitals,2025-05-24,5,269.61
kelley-barnes.com,Campaign_6,108,user_489,Mass Gainer,MuscleBlaze,2025-06-11,6,466.64
miller.com,Campaign_4,47,user_707,Whey Protein,MuscleBlaze,2025-07-01,6,90.85
jackson.info,Campaign_10,228,user_994,Multivitamins,HKVitals,2025-06-15,4,392.89
howard.org,Campaign_6,104,user_990,Creatine,MuscleBlaze,2025-06-22,2,449.23
mcdonald.com,Campaign_5,234,user_14,Fish Oil,HKVitals,2025-06-23,2,42.8
poole.biz,Campaign_4,166,user_61,BCAA,MuscleBlaze,2025-07-18,4,190.36
gray.biz,Campaign_3,380,user_887,Mass Gainer,MuscleBlaze,2025-05-24,5,45.01
thomas-harris.org,Campaign_9,373,user_160,BCAA,MuscleBlaze,2025-06-09,2,459.77
nguyen.biz,Campaign_5,445,user_378,Creatine,MuscleBlaze,2025-06-11,8,181.17
gomez.com,Campaign_6,185,user_111,Fish Oil,HKVitals,2025-06-26,5,59.61
lewis.biz,Campaign_2,290,user_948,Kids Protein,Gritzo,2025-07-10,7,60.82
olson-hays.com,Campaign_3,220,user_541,Immunity Booster,Gritzo,2025-07-05,6,347.03
perez.biz,Campaign_10,208,user_570,Mass Gainer,MuscleBlaze,2025-07-10,6,497.36
wolfe.com,Campaign_10,236,user_952,Fish Oil,HKVitals,2025-07-02,3,306.68
morris.com,Campaign_4,57,user_176,Kids Protein,Gritzo,2025-06-13,3,21.58
harris-riley.net,Campaign_9,373,user_572,Mass Gainer,MuscleBlaze,2025-06-27,2,162.2
burton.net,Campaign_8,471,user_114,Whey Protein,MuscleBlaze,2025-06-15,1,64.06
white-clark.org,Campaign_9,87,user_887,Immunity Booster,Gritzo,2025-06-15,7,142.44
spencer.com,Campaign_9,498,user_922,Melatonin,HKVitals,2025-07-11,4,376.55
miller.org,Campaign_5,109,user_404,Creatine,MuscleBlaze,2025-05-28,6,211.72
elliott.org,Campaign_4,136,user_47,Mass Gainer,MuscleBlaze,2025-05-25,5,137.94
hogan.org,Campaign_2,329,user_172,Immunity Booster,Gritzo,2025-05-26,7,206.84
morgan.org,Campaign_1,410,user_770,Melatonin,HKVitals,2025-05-25,3,195.08
calderon-caldwell.net,Campaign_8,73,user_334,Multivitamins,HKVitals,2025-07-17,3,129.92
perez-arnold.com,Campaign_5,137,user_934,Melatonin,HKVitals,2025-06-21,1,74.56
owen.net,Campaign_10,487,user_256,Creatine,MuscleBlaze,2025-05-24,4,409.58
hurst.com,Campaign_2,212,user_242,Creatine,MuscleBlaze,2025-06-03,8,339.12
bradford.net,Campaign_5,389,user_269,Immunity Booster,Gritzo,2025-05-28,8,150.08
jones.com,Campaign_9,57,user_299,Multivitamins,HKVitals,2025-06-11,7,51.69
brooks.com,Campaign_8,462,user_71,Immunity Booster,Gritzo,2025-06-21,7,361.01
lewis.com,Campaign_7,217,user_872,Whey Protein,MuscleBlaze,2025-05-31,5,120.81
myers.com,Campaign_5,126,user_891,SuperMilk,Gritzo,2025-07-21,2,332.0
mann.com,Campaign_3,402,user_998,BCAA,MuscleBlaze,2025-05-31,1,226.41
cooper-perkins.com,Campaign_8,122,user_792,Melatonin,HKVitals,2025-06-12,3,167.48
rodriguez.biz,Campaign_4,352,user_118,Creatine,MuscleBlaze,2025-06-22,6,131.64
ross-carter.com,Campaign_1,117,user_982,Whey Protein,MuscleBlaze,2025-07-20,9,130.17
benson.com,Campaign_1,45,user_2,Fish Oil,HKVitals,2025-07-17,5,69.01
thomas-green.com,Campaign_10,238,user_176,Fish Oil,HKVitals,2025-07-14,7,471.39
lang.com,Campaign_3,495,user_179,Mass Gainer,MuscleBlaze,2025-06-26,9,173.89
wilcox.net,Campaign_1,23,user_35,Melatonin,HKVitals,2025-07-14,8,485.81
drake-farmer.net,Campaign_2,358,user_76,Creatine,MuscleBlaze,2025-06-14,3,188.0
matthews.com,Campaign_9,15,user_230,Melatonin,HKVitals,2025-07-07,7,496.47
dawson.com,Campaign_9,230,user_577,Melatonin,HKVitals,2025-07-21,2,256.5
walton-tate.net,Campaign_8,460,user_138,BCAA,MuscleBlaze,2025-07-03,6,44.51
johnston-hardy.org,Campaign_1,380,user_74,Multivitamins,HKVitals,2025-07-17,1,191.49
green.com,Campaign_7,401,user_422,Melatonin,HKVitals,2025-06-26,4,423.16
morrison.com,Campaign_10,98,user_26,Whey Protein,MuscleBlaze,2025-06-26,3,107.98
brown.com,Campaign_9,151,user_648,SuperMilk,Gritzo,2025-07-02,9,263.46
hernandez.com,Campaign_4,100,user_903,Creatine,MuscleBlaze,2025-07-13,7,429.77
thompson.com,Campaign_3,443,user_588,BCAA,MuscleBlaze,2025-07-15,2,442.63
butler.com,Campaign_10,376,user_953,Fish Oil,HKVitals,2025-06-08,5,162.88
english.info,Campaign_3,317,user_143,Immunity Booster,Gritzo,2025-06-20,7,21.74
warner-davis.biz,Campaign_5,338,user_153,SuperMilk,Gritzo,2025-07-18,8,254.32
crawford.com,Campaign_1,224,user_942,Melatonin,HKVitals,2025-07-12,4,399.47
king.info,Campaign_2,232,user_541,Kids Protein,Gritzo,2025-06-18,5,125.94
jones.com,Campaign_2,110,user_896,Biotin,HKVitals,2025-06-04,6,94.84
